Genome	Genome ID	Accession	BRC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2318"	"BT_2253"	"VBIBacThe70966_2318"	"PATRIC.226186.12.NC_004663.CDS.2824639.2825964.fwd"	"PATRIC"	"CDS"	2824639	2825964	1326	"+"	"FIG00023427"	"PLF_816_00022509"	"PGF_02874553"	"NP_811166.1"	441		"Efflux transport system, outer membrane factor (OMF) lipoprotein BT_2253"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.255"	"BT_0254"	"VBIBacThe70966_0255"	"PATRIC.226186.12.NC_004663.CDS.282585.284447.rev"	"PATRIC"	"CDS"	282585	284447	1863	"-"	"FIG00937370"	"PLF_816_00000183"	"PGF_00342563"	"NP_809167.1"	620		"UPF0313 [4Fe-4S] protein YgiQ"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2319"	"BT_2254"	"VBIBacThe70966_2319"	"PATRIC.226186.12.NC_004663.CDS.2826115.2827209.fwd"	"PATRIC"	"CDS"	2826115	2827209	1095	"+"	"FIG01322883"	"PLF_816_00005167"	"PGF_00411862"	"NP_811167.1"	364		"rhamnogalacturonan acetylesterase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2320"	"BT_2255"	"VBIBacThe70966_2320"	"PATRIC.226186.12.NC_004663.CDS.2827332.2828477.rev"	"PATRIC"	"CDS"	2827332	2828477	1146	"-"	"FIG01956050"	"PLF_816_00021282"	"PGF_00857197"	"NP_811168.1"	381		"Rhomboid family protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2321"	"BT_2256"	"VBIBacThe70966_2321"	"PATRIC.226186.12.NC_004663.CDS.2828639.2830273.rev"	"PATRIC"	"CDS"	2828639	2830273	1635	"-"	"FIG01304835"	"PLF_816_00000332"	"PGF_00006449"	"NP_811169.1"	544		"Fumarate hydratase class I (EC 4.2.1.2)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2322"	"BT_2257"	"VBIBacThe70966_2322"	"PATRIC.226186.12.NC_004663.CDS.2830585.2832576.rev"	"PATRIC"	"CDS"	2830585	2832576	1992	"-"	"FIG01357915"	"PLF_816_00005876"	"PGF_00884141"	"NP_811170.1"	663		"T. pallidum predicted coding region TP0851"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2323"	"BT_2258"	"VBIBacThe70966_2323"	"PATRIC.226186.12.NC_004663.CDS.2832633.2833892.rev"	"PATRIC"	"CDS"	2832633	2833892	1260	"-"	"FIG00000304"	"PLF_816_00000333"	"PGF_00007028"	"NP_811171.1"	419		"Ribosome LSU-associated GTP-binding protein HflX"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2324"	"BT_2259"	"VBIBacThe70966_2324"	"PATRIC.226186.12.NC_004663.CDS.2834000.2835460.rev"	"PATRIC"	"CDS"	2834000	2835460	1461	"-"	"FIG00638284"	"PLF_816_00008468"	"PGF_04922998"	"NP_811172.1"	486		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2325"	"BT_2260"	"VBIBacThe70966_2325"	"PATRIC.226186.12.NC_004663.CDS.2835480.2838359.rev"	"PATRIC"	"CDS"	2835480	2838359	2880	"-"	"FIG01260980"	"PLF_816_00007361"	"PGF_02755714"	"NP_811173.1"	959		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2326"	"BT_2261"	"VBIBacThe70966_2326"	"PATRIC.226186.12.NC_004663.CDS.2838849.2839349.rev"	"PATRIC"	"CDS"	2838849	2839349	501	"-"	"FIG00638284"	"PLF_816_00045025"	"PGF_00853410"	"NP_811174.1"	166		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2327"	"BT_2262"	"VBIBacThe70966_2327"	"PATRIC.226186.12.NC_004663.CDS.2839360.2840052.rev"	"PATRIC"	"CDS"	2839360	2840052	693	"-"	"FIG00638284"	"PLF_816_00017853"	"PGF_00227186"	"NP_811175.1"	230		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2328"	"BT_2263"	"VBIBacThe70966_2328"	"PATRIC.226186.12.NC_004663.CDS.2840080.2841576.rev"	"PATRIC"	"CDS"	2840080	2841576	1497	"-"	"FIG00638284"	"PLF_816_00019740"	"PGF_04922998"	"NP_811176.1"	498		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2329"	"BT_2264"	"VBIBacThe70966_2329"	"PATRIC.226186.12.NC_004663.CDS.2841589.2844543.rev"	"PATRIC"	"CDS"	2841589	2844543	2955	"-"	"FIG01260980"	"PLF_816_00034221"	"PGF_02755714"	"NP_811177.1"	984		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.256"	"BT_0255"	"VBIBacThe70966_0256"	"PATRIC.226186.12.NC_004663.CDS.284532.284756.rev"	"PATRIC"	"CDS"	284532	284756	225	"-"	"FIG01327069"	"PLF_816_00001209"	"PGF_00853177"	"NP_809168.1"	74		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2330"	"BT_2267"	"VBIBacThe70966_2330"	"PATRIC.226186.12.NC_004663.CDS.2845418.2846608.rev"	"PATRIC"	"CDS"	2845418	2846608	1191	"-"	"FIG01116662"	"PLF_816_00022472"	"PGF_00857584"	"NP_811180.1"	396		"integrase protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2331"	"BT_2268"	"VBIBacThe70966_2331"	"PATRIC.226186.12.NC_004663.CDS.2847074.2850154.fwd"	"PATRIC"	"CDS"	2847074	2850154	3081	"+"	"FIG01260980"	"PLF_816_00019389"	"PGF_02755714"	"NP_811181.1"	1026		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.257"	"BT_0256"	"VBIBacThe70966_0257"	"PATRIC.226186.12.NC_004663.CDS.284756.285073.rev"	"PATRIC"	"CDS"	284756	285073	318	"-"	"FIG00937686"	"PLF_816_00000757"	"PGF_10335388"	"NP_809169.1"	105		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2332"	"BT_2269"	"VBIBacThe70966_2332"	"PATRIC.226186.12.NC_004663.CDS.2850174.2851583.fwd"	"PATRIC"	"CDS"	2850174	2851583	1410	"+"	"FIG00638284"	"PLF_816_00033970"	"PGF_04922998"	"NP_811182.1"	469		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2333"	"BT_2270"	"VBIBacThe70966_2333"	"PATRIC.226186.12.NC_004663.CDS.2851712.2852371.rev"	"PATRIC"	"CDS"	2851712	2852371	660	"-"	"FIG01327324"	"PLF_816_00005861"	"PGF_00023326"	"NP_811183.1"	219		"MarC family integral membrane protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.258"	"BT_0257"	"VBIBacThe70966_0258"	"PATRIC.226186.12.NC_004663.CDS.285198.288110.rev"	"PATRIC"	"CDS"	285198	288110	2913	"-"	"FIG00936970"	"PLF_816_00001116"	"PGF_00066905"	"NP_809170.1"	970		"Xanthan lyase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2334"	"BT_2271"	"VBIBacThe70966_2334"	"PATRIC.226186.12.NC_004663.CDS.2852433.2853125.rev"	"PATRIC"	"CDS"	2852433	2853125	693	"-"	"FIG00001529"	"PLF_816_00004869"	"PGF_01737958"	"NP_811184.1"	230		"2-haloalkanoic acid dehalogenase (EC 3.8.1.2)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2335"	"BT_2272"	"VBIBacThe70966_2335"	"PATRIC.226186.12.NC_004663.CDS.2853228.2854082.rev"	"PATRIC"	"CDS"	2853228	2854082	855	"-"	"FIG00947911"	"PLF_816_00001103"	"PGF_02845327"	"NP_811185.1"	284		"putative lipoprotein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2336"	"BT_2273"	"VBIBacThe70966_2336"	"PATRIC.226186.12.NC_004663.CDS.2854117.2854329.rev"	"PATRIC"	"CDS"	2854117	2854329	213	"-"	"FIG00000260"	"PLF_816_00000538"	"PGF_03215471"	"NP_811186.1"	70		"16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2337"		"VBIBacThe70966_2337"	"PATRIC.226186.12.NC_004663.CDS.2854306.2854752.fwd"	"PATRIC"	"CDS"	2854306	2854752	447	"+"	"FIG00638284"	"PLF_816_00030572"	"PGF_08028559"		148		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2338"	"BT_2274"	"VBIBacThe70966_2338"	"PATRIC.226186.12.NC_004663.CDS.2854798.2855394.rev"	"PATRIC"	"CDS"	2854798	2855394	597	"-"	"FIG01424040"	"PLF_816_00005119"	"PGF_08225224"	"NP_811187.1"	198		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2339"	"BT_2275"	"VBIBacThe70966_2339"	"PATRIC.226186.12.NC_004663.CDS.2855659.2856258.fwd"	"PATRIC"	"CDS"	2855659	2856258	600	"+"	"FIG00000655"	"PLF_816_00000458"	"PGF_05153104"	"NP_811188.1"	199		"Thymidine kinase (EC 2.7.1.21)"	"GO:0004797|thymidine kinase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2340"	"BT_2276"	"VBIBacThe70966_2340"	"PATRIC.226186.12.NC_004663.CDS.2856277.2857410.fwd"	"PATRIC"	"CDS"	2856277	2857410	1134	"+"	"FIG00450284"	"PLF_816_00034256"	"PGF_00872099"	"NP_811189.1"	377		"Uncharacterized UPF0118 transporter BT_2276"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2341"	"BT_2277"	"VBIBacThe70966_2341"	"PATRIC.226186.12.NC_004663.CDS.2857852.2859111.fwd"	"PATRIC"	"CDS"	2857852	2859111	1260	"+"	"FIG01116662"	"PLF_816_00006532"	"PGF_01209739"	"NP_811190.1"	419		"Transposase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2342"	"BT_2278"	"VBIBacThe70966_2342"	"PATRIC.226186.12.NC_004663.CDS.2859158.2859571.fwd"	"PATRIC"	"CDS"	2859158	2859571	414	"+"	"FIG00638284"	"PLF_816_00008848"	"PGF_00142609"	"NP_811191.1"	137		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2343"	"BT_2279"	"VBIBacThe70966_2343"	"PATRIC.226186.12.NC_004663.CDS.2859673.2860593.fwd"	"PATRIC"	"CDS"	2859673	2860593	921	"+"	"FIG01657481"	"PLF_816_00005949"	"PGF_00410376"	"NP_811192.1"	306		"putative ribose phosphate pyrophosphokinase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2344"	"BT_2280"	"VBIBacThe70966_2344"	"PATRIC.226186.12.NC_004663.CDS.2860673.2860969.fwd"	"PATRIC"	"CDS"	2860673	2860969	297	"+"	"FIG00638284"	"PLF_816_00005360"	"PGF_00129032"	"NP_811193.1"	98		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2345"	"BT_2281"	"VBIBacThe70966_2345"	"PATRIC.226186.12.NC_004663.CDS.2861156.2861272.rev"	"PATRIC"	"CDS"	2861156	2861272	117	"-"	"FIG00638284"	"PLF_816_00008832"	"PGF_00155049"	"NP_811194.1"	38		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2346"	"BT_2282"	"VBIBacThe70966_2346"	"PATRIC.226186.12.NC_004663.CDS.2862186.2862758.fwd"	"PATRIC"	"CDS"	2862186	2862758	573	"+"	"FIG00638284"	"PLF_816_00007452"	"PGF_00285079"	"NP_811195.1"	190		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2347"	"BT_2283"	"VBIBacThe70966_2347"	"PATRIC.226186.12.NC_004663.CDS.2862765.2862983.fwd"	"PATRIC"	"CDS"	2862765	2862983	219	"+"	"FIG00638284"	"PLF_816_00001472"	"PGF_00000905"	"NP_811196.1"	72		"FIG00896355: hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2348"	"BT_2284"	"VBIBacThe70966_2348"	"PATRIC.226186.12.NC_004663.CDS.2863002.2863259.fwd"	"PATRIC"	"CDS"	2863002	2863259	258	"+"	"FIG00638284"	"PLF_816_00008162"	"PGF_00115342"	"NP_811197.1"	85		"FIG00938992: hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2349"	"BT_2287"	"VBIBacThe70966_2349"	"PATRIC.226186.12.NC_004663.CDS.2864237.2864683.rev"	"PATRIC"	"CDS"	2864237	2864683	447	"-"	"FIG00034988"	"PLF_816_00123879"	"PGF_00419012"	"NP_811200.1"	148		"Conjugative transposon protein TraQ"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2350"	"BT_2288"	"VBIBacThe70966_2350"	"PATRIC.226186.12.NC_004663.CDS.2864699.2865283.rev"	"PATRIC"	"CDS"	2864699	2865283	585	"-"	"FIG00055244"	"PLF_816_00006197"	"PGF_00419008"	"NP_811201.1"	194		"Conjugative transposon protein TraO"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2351"		"VBIBacThe70966_2351"	"PATRIC.226186.12.NC_004663.CDS.2865171.2866289.fwd"	"PATRIC"	"CDS"	2865171	2866289	1119	"+"		"PLF_816_00030577"	"PGF_08063228"		372		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2352"	"BT_2290"	"VBIBacThe70966_2352"	"PATRIC.226186.12.NC_004663.CDS.2866346.2867671.rev"	"PATRIC"	"CDS"	2866346	2867671	1326	"-"	"FIG00063530"	"PLF_816_00006195"	"PGF_05462035"	"NP_811203.1"	441		"Conjugative transposon protein TraM"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2353"		"VBIBacThe70966_2353"	"PATRIC.226186.12.NC_004663.CDS.2867739.2868572.fwd"	"PATRIC"	"CDS"	2867739	2868572	834	"+"	"FIG00638284"	"PLF_816_00018013"	"PGF_08189354"		277		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2354"	"BT_2293"	"VBIBacThe70966_2354"	"PATRIC.226186.12.NC_004663.CDS.2868611.2869618.rev"	"PATRIC"	"CDS"	2868611	2869618	1008	"-"	"FIG00060475"	"PLF_816_00008266"	"PGF_00418994"	"NP_811206.1"	335		"Conjugative transposon protein TraJ"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2355"	"BT_2294"	"VBIBacThe70966_2355"	"PATRIC.226186.12.NC_004663.CDS.2869620.2870237.rev"	"PATRIC"	"CDS"	2869620	2870237	618	"-"	"FIG00097743"	"PLF_816_00008265"	"PGF_00418991"	"NP_811207.1"	205		"Conjugative transposon protein TraI"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2356"	"BT_2296"	"VBIBacThe70966_2356"	"PATRIC.226186.12.NC_004663.CDS.2870606.2871208.rev"	"PATRIC"	"CDS"	2870606	2871208	603	"-"	"FIG00035237"	"PLF_816_00014888"	"PGF_00418982"	"NP_811209.1"	200		"Conjugative transposon protein TraG"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2357"	"BT_2297"	"VBIBacThe70966_2357"	"PATRIC.226186.12.NC_004663.CDS.2871211.2872914.rev"	"PATRIC"	"CDS"	2871211	2872914	1704	"-"	"FIG00446664"	"PLF_816_00000059"	"PGF_04664292"	"NP_811210.1"	567		"Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2358"	"BT_2298"	"VBIBacThe70966_2358"	"PATRIC.226186.12.NC_004663.CDS.2873493.2875520.rev"	"PATRIC"	"CDS"	2873493	2875520	2028	"-"	"FIG00035237"	"PLF_816_00008646"	"PGF_00418982"	"NP_811211.1"	675		"Conjugative transposon protein TraG"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2359"	"BT_2299"	"VBIBacThe70966_2359"	"PATRIC.226186.12.NC_004663.CDS.2875505.2875846.rev"	"PATRIC"	"CDS"	2875505	2875846	342	"-"	"FIG00099819"	"PLF_816_00008645"	"PGF_00365905"	"NP_811212.1"	113		"Conjugative transposon protein TraF"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2360"	"BT_2300"	"VBIBacThe70966_2360"	"PATRIC.226186.12.NC_004663.CDS.2875872.2876276.rev"	"PATRIC"	"CDS"	2875872	2876276	405	"-"	"FIG00037161"	"PLF_816_00000004"	"PGF_01700981"	"NP_811213.1"	134		"Conjugative transposon protein TraE"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2361"	"BT_2301"	"VBIBacThe70966_2361"	"PATRIC.226186.12.NC_004663.CDS.2876317.2877039.rev"	"PATRIC"	"CDS"	2876317	2877039	723	"-"	"FIG00072244"	"PLF_816_00008264"	"PGF_00418968"	"NP_811214.1"	240		"Conjugative transposon protein TraD"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2362"	"BT_2302"	"VBIBacThe70966_2362"	"PATRIC.226186.12.NC_004663.CDS.2877052.2877414.rev"	"PATRIC"	"CDS"	2877052	2877414	363	"-"	"FIG00085334"	"PLF_816_00008263"	"PGF_01237499"	"NP_811215.1"	120		"Conjugative transposon protein TraB"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2363"	"BT_2303"	"VBIBacThe70966_2363"	"PATRIC.226186.12.NC_004663.CDS.2877418.2878071.rev"	"PATRIC"	"CDS"	2877418	2878071	654	"-"	"FIG00081441"	"PLF_816_00003467"	"PGF_00418954"	"NP_811216.1"	217		"Conjugative transposon protein TraA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2364"		"VBIBacThe70966_2364"	"PATRIC.226186.12.NC_004663.CDS.2878033.2878224.fwd"	"PATRIC"	"CDS"	2878033	2878224	192	"+"		"PLF_816_00058863"	"PGF_06986696"		63		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2365"	"BT_2304"	"VBIBacThe70966_2365"	"PATRIC.226186.12.NC_004663.CDS.2878549.2879244.rev"	"PATRIC"	"CDS"	2878549	2879244	696	"-"	"FIG00638284"	"PLF_816_00124402"	"PGF_00271637"	"NP_811217.1"	231		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2366"		"VBIBacThe70966_2366"	"PATRIC.226186.12.NC_004663.CDS.2879334.2879717.rev"	"PATRIC"	"CDS"	2879334	2879717	384	"-"		"PLF_816_00056615"	"PGF_08103374"		127		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2367"	"BT_2305"	"VBIBacThe70966_2367"	"PATRIC.226186.12.NC_004663.CDS.2879670.2880623.fwd"	"PATRIC"	"CDS"	2879670	2880623	954	"+"	"FIG00049521"	"PLF_816_00004377"	"PGF_00040434"	"NP_811218.1"	317		"Putative conjugative transposon mobilization protein BF0132"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2368"	"BT_2306"	"VBIBacThe70966_2368"	"PATRIC.226186.12.NC_004663.CDS.2880673.2882682.fwd"	"PATRIC"	"CDS"	2880673	2882682	2010	"+"	"FIG00051483"	"PLF_816_00000002"	"PGF_00605711"	"NP_811219.1"	669		"Putative mobilization protein BF0133"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2369"	"BT_2307"	"VBIBacThe70966_2369"	"PATRIC.226186.12.NC_004663.CDS.2882739.2883359.rev"	"PATRIC"	"CDS"	2882739	2883359	621	"-"	"FIG01345096"	"PLF_816_00008872"	"PGF_00413434"	"NP_811220.1"	206		"tetracycline resistance element mobilization regulatory protein rteC"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.259"	"BT_0258"	"VBIBacThe70966_0259"	"PATRIC.226186.12.NC_004663.CDS.288339.290330.rev"	"PATRIC"	"CDS"	288339	290330	1992	"-"	"FIG00000645"	"PLF_816_00005542"	"PGF_08381113"	"NP_809171.1"	663		"Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase"	"GO:0004342|glucosamine-6-phosphate deaminase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2370"	"BT_2308"	"VBIBacThe70966_2370"	"PATRIC.226186.12.NC_004663.CDS.2883464.2884240.rev"	"PATRIC"	"CDS"	2883464	2884240	777	"-"	"FIG00510130"	"PLF_816_00010287"	"PGF_00852501"	"NP_811221.1"	258		"Transcriptional regulator, AraC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2371"		"VBIBacThe70966_2371"	"PATRIC.226186.12.NC_004663.CDS.2884221.2884835.fwd"	"PATRIC"	"CDS"	2884221	2884835	615	"+"		"PLF_816_00039854"	"PGF_07688107"		204		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2372"	"BT_2310"	"VBIBacThe70966_2372"	"PATRIC.226186.12.NC_004663.CDS.2884699.2885244.rev"	"PATRIC"	"CDS"	2884699	2885244	546	"-"	"FIG00001719"	"PLF_816_00005082"	"PGF_00418171"	"NP_811223.1"	181		"Co-activator of prophage gene expression IbrB"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2373"	"BT_2311"	"VBIBacThe70966_2373"	"PATRIC.226186.12.NC_004663.CDS.2885216.2886331.rev"	"PATRIC"	"CDS"	2885216	2886331	1116	"-"	"FIG00001798"	"PLF_816_00004939"	"PGF_00418170"	"NP_811224.1"	371		"Co-activator of prophage gene expression IbrA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2374"		"VBIBacThe70966_2374"	"PATRIC.226186.12.NC_004663.CDS.2886317.2886556.fwd"	"PATRIC"	"CDS"	2886317	2886556	240	"+"		"PLF_816_00039855"	"PGF_00868667"		79		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2375"	"BT_2312"	"VBIBacThe70966_2375"	"PATRIC.226186.12.NC_004663.CDS.2886497.2886952.rev"	"PATRIC"	"CDS"	2886497	2886952	456	"-"	"FIG00638284"	"PLF_816_00007777"	"PGF_00311035"	"NP_811225.1"	151		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2376"	"BT_2313"	"VBIBacThe70966_2376"	"PATRIC.226186.12.NC_004663.CDS.2886967.2888151.rev"	"PATRIC"	"CDS"	2886967	2888151	1185	"-"	"FIG00446664"	"PLF_816_00010011"	"PGF_00852397"	"NP_811226.1"	394		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2377"	"BT_2316"	"VBIBacThe70966_2377"	"PATRIC.226186.12.NC_004663.CDS.2889734.2892400.rev"	"PATRIC"	"CDS"	2889734	2892400	2667	"-"	"FIG00638284"	"PLF_816_00120927"	"PGF_08225224"	"NP_811229.1"	888		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2378"	"BT_2317"	"VBIBacThe70966_2378"	"PATRIC.226186.12.NC_004663.CDS.2892648.2893808.rev"	"PATRIC"	"CDS"	2892648	2893808	1161	"-"	"FIG00638284"	"PLF_816_00034860"	"PGF_08225224"	"NP_811230.1"	386		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2379"	"BT_2318"	"VBIBacThe70966_2379"	"PATRIC.226186.12.NC_004663.CDS.2893890.2894822.rev"	"PATRIC"	"CDS"	2893890	2894822	933	"-"	"FIG00638284"	"PLF_816_00004121"	"PGF_08225224"	"NP_811231.1"	310		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2380"	"BT_2319"	"VBIBacThe70966_2380"	"PATRIC.226186.12.NC_004663.CDS.2894828.2895634.rev"	"PATRIC"	"CDS"	2894828	2895634	807	"-"	"FIG00938131"	"PLF_816_00003735"	"PGF_00013839"	"NP_811232.1"	268		"Immunoreactive 53 kDa antigen PG123"	
